0 ./parts/nano-top-2side.dat
0 !LDRAW Unofficial_part
0 BFC CERTIFY CCW
3 16  0.000 -24.000 0.000 -1.500 0.000 0.000 0.000 72.000 0.000
3 16  -12.000 -24.000 0.000 -1.500 0.000 0.000 0.000 -24.000 0.000
3 16  -1.500 0.000 0.000 -12.000 -24.000 0.000 -12.000 0.000 0.000
3 16  -1.500 48.000 0.000 0.000 72.000 0.000 -1.500 0.000 0.000
3 16  -12.000 72.000 0.000 -1.500 48.000 0.000 -12.000 48.000 0.000
3 16  -1.500 48.000 0.000 -12.000 72.000 0.000 0.000 72.000 0.000
3 16  0.000 -2.132 13.618 0.000 0.000 6.250 0.000 -2.132 34.382
3 16  0.000 0.000 6.250 0.000 -2.132 13.618 0.000 -2.015 12.541
3 16  0.000 -2.365 33.325 0.000 -2.132 13.618 0.000 -2.132 34.382
3 16  0.000 -2.365 33.325 0.000 -2.365 14.675 0.000 -2.132 13.618
3 16  0.000 -2.710 32.298 0.000 -2.365 14.675 0.000 -2.365 33.325
3 16  0.000 -2.710 32.298 0.000 -2.710 15.701 0.000 -2.365 14.675
3 16  0.000 -3.165 31.316 0.000 -2.710 15.701 0.000 -2.710 32.298
3 16  0.000 -3.165 31.316 0.000 -3.165 16.684 0.000 -2.710 15.701
3 16  0.000 -3.723 30.388 0.000 -3.165 16.684 0.000 -3.165 31.316
3 16  0.000 -3.723 30.388 0.000 -3.723 17.612 0.000 -3.165 16.684
3 16  0.000 -4.378 29.526 0.000 -3.723 17.612 0.000 -3.723 30.388
3 16  0.000 -4.378 29.526 0.000 -4.378 18.474 0.000 -3.723 17.612
3 16  0.000 -5.123 28.740 0.000 -4.378 18.474 0.000 -4.378 29.526
3 16  0.000 -5.123 28.740 0.000 -5.123 19.260 0.000 -4.378 18.474
3 16  0.000 -5.948 28.039 0.000 -5.123 19.260 0.000 -5.123 28.740
3 16  0.000 -5.948 28.039 0.000 -5.948 19.961 0.000 -5.123 19.260
3 16  0.000 -6.844 27.431 0.000 -5.948 19.961 0.000 -5.948 28.039
3 16  0.000 -6.844 27.431 0.000 -6.844 20.569 0.000 -5.948 19.961
3 16  0.000 -7.801 26.924 0.000 -6.844 20.569 0.000 -6.844 27.431
3 16  0.000 -7.801 26.924 0.000 -7.801 21.076 0.000 -6.844 20.569
3 16  0.000 -8.807 26.524 0.000 -7.801 21.076 0.000 -7.801 26.924
3 16  0.000 -8.807 26.524 0.000 -8.807 21.477 0.000 -7.801 21.076
3 16  0.000 -9.850 26.234 0.000 -8.807 21.477 0.000 -8.807 26.524
3 16  0.000 -9.850 26.234 0.000 -9.850 21.766 0.000 -8.807 21.477
3 16  0.000 -10.919 26.059 0.000 -9.850 21.766 0.000 -9.850 26.234
3 16  0.000 -10.919 26.059 0.000 -10.919 21.941 0.000 -9.850 21.766
3 16  0.000 -12.000 26.000 0.000 -10.919 21.941 0.000 -10.919 26.059
3 16  0.000 -12.000 26.000 0.000 -12.000 22.000 0.000 -10.919 21.941
3 16  0.000 -13.081 26.059 0.000 -12.000 22.000 0.000 -12.000 26.000
3 16  0.000 -13.081 26.059 0.000 -13.081 21.941 0.000 -12.000 22.000
3 16  0.000 -14.150 26.234 0.000 -13.081 21.941 0.000 -13.081 26.059
3 16  0.000 -14.150 26.234 0.000 -14.150 21.766 0.000 -13.081 21.941
3 16  0.000 -15.193 26.524 0.000 -14.150 21.766 0.000 -14.150 26.234
3 16  0.000 -15.193 26.524 0.000 -15.193 21.477 0.000 -14.150 21.766
3 16  0.000 -16.199 26.924 0.000 -15.193 21.477 0.000 -15.193 26.524
3 16  0.000 -16.199 26.924 0.000 -16.199 21.076 0.000 -15.193 21.477
3 16  0.000 -17.156 27.431 0.000 -16.199 21.076 0.000 -16.199 26.924
3 16  0.000 -17.156 27.431 0.000 -17.156 20.569 0.000 -16.199 21.076
3 16  0.000 -18.052 28.039 0.000 -17.156 20.569 0.000 -17.156 27.431
3 16  0.000 -18.052 28.039 0.000 -18.052 19.961 0.000 -17.156 20.569
3 16  0.000 -18.877 28.740 0.000 -18.052 19.961 0.000 -18.052 28.039
3 16  0.000 -18.877 28.740 0.000 -18.877 19.260 0.000 -18.052 19.961
3 16  0.000 -19.622 29.526 0.000 -18.877 19.260 0.000 -18.877 28.740
3 16  0.000 -19.622 29.526 0.000 -19.622 18.474 0.000 -18.877 19.260
3 16  0.000 -20.277 30.388 0.000 -19.622 18.474 0.000 -19.622 29.526
3 16  0.000 -20.277 30.388 0.000 -20.277 17.612 0.000 -19.622 18.474
